Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-06-14,5.178682359676,5.225708369838931,5.143413992244137,5.208073616027832,2951726,0.0,0.0
1996-06-17,5.196315473051351,5.237463218953897,5.178680724807403,5.1904377937316895,2504264,0.0,0.0
1996-06-18,5.178680724807403,5.272732145346806,5.178680724807403,5.1904377937316895,2932658,0.0,0.0
1996-06-19,5.1610502722565945,5.249222357100419,5.149293196143947,5.225709915161133,2842403,0.0,0.0
1996-06-20,5.266855799648536,5.325637744946904,5.213952105889525,5.255099296569824,4609371,0.0,0.0
1996-06-21,5.313883370084339,5.407933712005615,5.290370357032499,5.407933712005615,8245003,0.0,0.0
1996-06-24,5.396174775644245,5.407930705539253,5.355027025679065,5.36678409576416,3519953,0.0,0.0
1996-06-25,5.366786429278048,5.4549585072561015,5.366786429278048,5.419690132141113,3153847,0.0,0.0
1996-06-26,5.425566745319534,5.466713934971405,5.3785413042752275,5.402054309844971,5098783,0.0,0.0
1996-06-27,5.384420616835542,5.431446067147679,5.3609076066318275,5.419690132141113,1831799,0.0,0.0
1996-06-28,5.431446725057455,5.449081484846335,5.396177775575056,5.407933712005615,1566118,0.0,0.0
1996-07-01,5.396175235212014,5.454956599978328,5.390296414621272,5.43144416809082,2013581,0.0,0.0
1996-07-02,5.549007968179722,5.549007968179722,5.443200600775975,5.454956531524658,3789447,0.0,0.0
1996-07-03,5.454957194591053,5.490226131314318,5.402054074553733,5.449079513549805,3836482,0.0,0.0
1996-07-05,5.3609065904319495,5.3609065904319495,5.319759400470498,5.349150657653809,1739002,0.0,0.0
1996-07-08,5.278612219598891,5.302124655290845,5.237465029566584,5.266855716705322,4651321,0.0,0.0
1996-07-09,5.284491640847404,5.302126400993929,5.237466753980748,5.290370464324951,1985614,0.0,0.0
1996-07-10,5.278613622143697,5.284491305057016,5.208075156135167,5.225709915161133,3643259,0.0,0.0
1996-07-11,5.190440543719971,5.196318226153734,5.055241875742335,5.1728057861328125,7214060,0.0,0.0
1996-07-12,5.137535292943431,5.1904389796679755,5.137535292943431,5.143413543701172,4290300,0.0,0.0
1996-07-15,5.131655570967716,5.1434126405137635,5.037605285644531,5.037605285644531,6793293,0.0,0.0
1996-07-16,5.043485177059051,5.0669981862725715,4.773088421579912,4.949434280395508,15339570,0.0,0.0
1996-07-17,5.019972823819922,5.031729328627806,4.93767786026001,4.93767786026001,6809818,0.0,0.0
1996-07-18,4.961190371746706,5.149292149405356,4.920042609050558,5.114023208618164,5264039,0.0,0.0
1996-07-19,5.102265998536711,5.108144819631692,5.0199716247292425,5.0787529945373535,4264876,0.0,0.0
1996-07-22,5.055239824628871,5.055239824628871,4.961188962514811,5.019970893859863,2121633,0.0,0.0
1996-07-23,4.972944356430264,5.1375342025232476,4.972944356430264,5.043482780456543,4281402,0.0,0.0
1996-07-24,5.03760720246234,5.119901589742662,4.98470350489778,5.049363136291504,4899205,0.0,0.0
1996-07-25,5.07875424702721,5.114023761724188,5.04936355487501,5.090511322021484,4510218,0.0,0.0
1996-07-26,5.096386213628313,5.284487908627824,5.084630285262071,5.2786102294921875,4680558,0.0,0.0
1996-07-29,5.255100068161981,5.255100068161981,5.155170917510986,5.155170917510986,1831799,0.0,0.0
1996-07-30,5.196317980831503,5.231586924245456,5.114023589500525,5.2198309898376465,1918241,0.0,0.0
1996-07-31,5.2080754870698724,5.296248717707126,5.196318980305523,5.290370464324951,2054259,0.0,0.0
1996-08-01,5.2727333398012455,5.325637026422597,5.2492203368161485,5.3021240234375,3800888,0.0,0.0
1996-08-02,5.313880324633358,5.319758004432385,5.290367325057111,5.296245574951172,3888601,0.0,0.0
1996-08-05,5.308004013041308,5.343273529072951,5.29036982512079,5.325638771057129,1906800,0.0,0.0
1996-08-06,5.396177291870117,5.419690302814287,5.343273587341044,5.396177291870117,3099186,0.0,0.0
1996-08-07,5.431445441027048,5.466714382171631,5.402054751755767,5.466714382171631,5142004,0.0,0.0
1996-08-08,5.490227325256107,5.496106147766113,5.472593138107203,5.496106147766113,2546214,0.0,0.0
1996-08-09,5.49610407987625,5.5254947607964695,5.431443897737691,5.519617080688477,3406816,0.0,0.0
1996-08-12,5.513738273336241,5.531373023986816,5.472591091913298,5.531373023986816,2480111,0.0,0.0
1996-08-13,5.531375092159201,5.531375092159201,5.47847139052193,5.496106147766113,1655102,0.0,0.0
1996-08-14,5.484349642936658,5.5078620825002895,5.460836633277747,5.496106147766113,2214430,0.0,0.0
1996-08-15,5.484348815412775,5.531374257539731,5.484348815412775,5.525496006011963,2761046,0.0,0.0
1996-08-16,5.531373216914068,5.531373216914068,5.443200600775975,5.454956531524658,4228011,0.0,0.0
1996-08-19,5.478469601960927,5.478469601960927,5.419688237194613,5.43144416809082,2574180,0.0,0.0
1996-08-20,5.419688169183523,5.4667130323684265,5.378540416230333,5.454956531524658,2958082,0.0,0.0
1996-08-21,5.451413267479715,5.451413267479715,5.327383070050464,5.345101833343506,3654700,0.043266,0.0
1996-08-22,5.345101694105028,5.433694362640381,5.345101694105028,5.433694362640381,2680961,0.0,0.0
1996-08-23,5.421882753431492,5.457319708417633,5.410070244165766,5.439600944519043,3184356,0.0,0.0
