Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-03,25.53172919042164,26.03347625522743,25.180508159068655,25.40987777709961,1261600,0.0,0
2007-01-04,25.3382019766001,25.875787614584276,25.230686489584436,25.718097686767578,731000,0.0,0
2007-01-05,25.811282708802615,25.97614474563966,25.560410451533247,25.66792869567871,581900,0.0,0
2007-01-08,25.538906625766636,25.84712266039266,25.524570678307008,25.63925552368164,448500,0.0,0
2007-01-09,25.596248954814225,25.897298397839993,25.553243844598065,25.66792869567871,508300,0.0,0
2007-01-10,25.517391334658292,25.983299874402594,25.44571435975978,25.954627990722656,609000,0.0,0
2007-01-11,26.155338120305352,26.520895202435078,25.968973541727582,26.262853622436523,581600,0.0,0
2007-01-12,26.30586274227491,26.520896491289736,26.191177893846838,26.291526794433594,427200,0.0,0
2007-01-16,26.24852314244325,26.57107518462392,26.24852314244325,26.52090072631836,641500,0.0,0
2007-01-17,26.513729089275298,26.872119571651375,26.406210850841518,26.800439834594727,620500,0.0,0
2007-01-18,26.87210495206313,27.445528865036948,26.80042525400334,26.857769012451172,986100,0.0,0
2007-01-19,26.70008791749015,26.821939355252628,26.42054381033899,26.664249420166016,725400,0.0,0
2007-01-22,26.664257236628902,26.664257236628902,26.334538589708544,26.470726013183594,534900,0.0,0
2007-01-23,26.37037588821135,26.556737760962513,26.198347230492566,26.37754249572754,488700,0.0,0
2007-01-24,26.59974638667151,26.68575935089431,26.334538151974556,26.61408233642578,478600,0.0,0
2007-01-25,26.34169492601247,26.45637974693052,26.083653395371403,26.10515594482422,603600,0.0,0
2007-01-26,26.30585831203699,26.30585831203699,25.782608608311843,26.169668197631836,493500,0.0,0
2007-01-29,25.96897138929865,26.356033727214953,25.81844805820968,26.212677001953125,496400,0.0,0
2007-01-30,26.31302808765517,26.70725706433429,26.148168796836714,26.63558006286621,594400,0.0,0
2007-01-31,26.664257371628747,27.029814528229874,26.592577621303008,26.95813751220703,745700,0.0,0
2007-02-01,26.965303688423166,27.56739991000643,26.95096773858751,27.409709930419922,1072000,0.0,0
2007-02-02,27.41687616995315,27.85411306400817,27.41687616995315,27.710756301879883,699100,0.0,0
2007-02-05,27.710746528938344,27.825431351333723,27.416866500656322,27.59606170654297,393100,0.0,0
2007-02-06,27.710750840570086,27.76809462784106,27.18750108608269,27.474214553833008,710600,0.0,0
2007-02-07,27.481376353653324,28.083472343181793,27.431201915717768,27.997459411621094,836100,0.0,0
2007-02-08,28.069143606510476,28.4562059993768,28.02613576253561,28.427534103393555,1088500,0.0,0
2007-02-09,28.427532344170835,28.49920934539076,27.789597736685604,27.947290420532227,1764400,0.0,0
