Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-03,34.25022151477806,35.38273600432629,33.72560017811048,34.79982376098633,2343300,0.0,0
2007-01-04,34.84977926902906,35.224508727359435,34.41676209119794,35.14956283569336,1386100,0.0,0
2007-01-05,34.94138043197592,34.97469042333828,34.40843327664069,34.79148864746094,1437700,0.0,0
2007-01-08,34.78316606611453,35.38273326154335,34.400110658642085,35.24949645996094,2047000,0.0,0
2007-01-09,35.1995283555029,35.65752962190369,34.241886744888454,34.450069427490234,2031800,0.0,0
2007-01-10,34.166945927892996,34.64160226061025,33.825526404769775,34.60829544067383,1557500,0.0,0
2007-01-11,35.8407282660163,36.406985367321816,35.34941705096049,35.54927062988281,2043800,0.0,0
2007-01-12,35.45767225353621,36.59018325805664,35.45767225353621,36.59018325805664,1392200,0.0,0
2007-01-16,36.67346798939003,37.8559442907347,36.64015799246356,37.52285385131836,1869300,0.0,0
2007-01-17,37.30635203636068,37.83929942341173,37.231406111518055,37.4312629699707,1172000,0.0,0
2007-01-18,37.52284078163108,37.83095020434217,36.47359848022461,36.47359848022461,1424000,0.0,0
2007-01-19,36.19048105227898,37.156448686489384,36.19048105227898,36.79837417602539,1202900,0.0,0
2007-01-22,36.99823157238121,36.99823157238121,35.740806221777795,36.115535736083984,1142600,0.0,0
2007-01-23,36.082229734872165,36.28208336262356,35.832407935258715,36.01560974121094,955100,0.0,0
2007-01-24,36.12386958058378,36.790053706738234,35.774120928967385,36.61518096923828,968700,0.0,0
2007-01-25,36.27375834001344,36.3653560686165,34.76651430098759,35.024662017822266,2318900,0.0,0
2007-01-26,35.04964116065281,35.12458706327038,34.1419644185582,34.41676712036133,1834000,0.0,0
2007-01-29,34.32516540787872,34.791492633921706,34.10865361583078,34.516693115234375,1553900,0.0,0
2007-01-30,34.391781102450004,34.583308803573,33.93377980179799,34.0670166015625,1416400,0.0,0
2007-01-31,34.26686783138772,35.91567415226601,34.26686783138772,35.54927062988281,5267200,0.0,0
2007-02-01,35.47432771603119,36.848334686865655,35.47432771603119,36.623497009277344,3500600,0.0,0
2007-02-02,36.76507816800784,37.25638962846874,36.190491694221485,36.640167236328125,2480000,0.0,0
2007-02-05,36.55687691310402,36.55687691310402,35.55759949484361,35.890689849853516,2151900,0.0,0
2007-02-06,35.940663171340795,36.20713678782063,35.39106094027412,35.857391357421875,1833900,0.0,0
2007-02-07,35.749140676819216,36.79005438584233,35.55761293555295,36.756744384765625,3352800,0.0,0
2007-02-08,36.723422162762695,38.114084067069705,36.598514465216994,37.830955505371094,3046700,0.0,0
2007-02-09,37.914234209191655,37.914234209191655,36.72342885133376,37.00655746459961,1760400,0.0,0
2007-02-12,37.0065518479553,37.46455628270738,36.098875241125256,36.36534881591797,1460600,0.0,0
2007-02-13,32.62640265688083,40.41243667121945,31.901927535858974,36.29042053222656,12358500,0.0,0
2007-02-14,36.08222690159593,37.064846318011874,35.724152405324205,36.723426818847656,4618200,0.0,0
2007-02-15,36.53190686728041,37.34798283898358,36.440305952063916,37.28969192504883,2451600,0.0,0
2007-02-16,37.11481364023354,37.76434268513894,37.11481364023354,37.55615997314453,2269200,0.0,0
2007-02-20,37.98085911116406,38.730315059669394,37.98085911116406,38.31394958496094,4735200,0.0,0
2007-02-21,38.047475051119854,38.49715051574327,37.930893229169286,38.44718551635742,2042500,0.0,0
2007-02-22,38.47215709616376,38.81357653942262,38.35557531211664,38.71364974975586,1755200,0.0,0
2007-02-23,38.821914375901784,39.23827983348817,38.472168916305066,39.14667892456055,1671900,0.0,0
2007-02-26,39.14666572678609,39.42979426955649,37.84760797011097,38.23066329956055,2626200,0.0,0
2007-02-27,37.49786813650133,38.25565306227362,37.073176812292786,37.72270584106445,3932800,0.0,0
2007-02-28,37.522860239292044,37.9308966529499,37.073184734079284,37.347984313964844,3114900,0.0,0
2007-03-01,36.69011973382349,37.997506819382814,36.04058755782845,37.9725227355957,3264700,0.0,0
2007-03-02,37.84762219536856,38.20569675688664,37.35631080932861,37.539512634277344,2894100,0.0,0
2007-03-05,37.11481943853469,37.51452992681521,36.70678303818475,36.99823760986328,2369300,0.0,0
2007-03-06,37.31467933815974,37.41460617428947,36.856674721280065,37.064857482910156,2273000,0.0,0
2007-03-07,36.981575070404205,37.19808368285626,36.70677555549906,36.948265075683594,2241400,0.0,0
2007-03-08,37.3146637868036,37.37295468163721,37.0315352219194,37.181427001953125,1847200,0.0,0
