Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-03,33.03805134568396,33.265118590586845,32.30008911569455,32.48931121826172,70600,0.0,0
2007-01-04,32.49876765287553,33.2367334227999,32.16763171125702,32.90559387207031,122400,0.0,0
2007-01-05,32.810987717728075,32.82991028890045,31.221527830362522,31.552663803100586,110700,0.0,0
2007-01-08,32.167636363876355,32.981288919949904,32.025718877449904,32.81098937988281,203300,0.0,0
2007-01-09,32.706914897869254,32.82044671411563,32.07302501395631,32.11086654663086,63700,0.0,0
2007-01-10,32.110863678267464,32.23385857352926,31.940564164554537,32.186553955078125,42600,0.0,0
2007-01-11,32.129790062695875,33.274578567061184,32.129790062695875,33.14212417602539,55100,0.0,0
2007-01-12,33.04750961363708,33.161041414966625,32.48930647752642,32.58391571044922,35800,0.0,0
2007-01-16,32.73529547693544,32.839367807608944,31.931106100276654,31.978410720825195,68300,0.0,0
2007-01-17,31.931109180319783,32.26224516521181,31.732427589384564,31.902727127075195,58200,0.0,0
2007-01-18,31.931106087042,32.12978765873024,31.571584474621947,31.72296142578125,64000,0.0,0
2007-01-19,31.72296560545416,33.44488000517954,31.69458355121955,33.39757537841797,230900,0.0,0
2007-01-22,33.35027321080143,33.35973269320659,32.413625651765415,32.83937454223633,64600,0.0,0
2007-01-23,32.84883571773993,33.038054227701835,32.50823662522973,32.924522399902344,100300,0.0,0
2007-01-24,33.35026910154615,33.9557769560029,32.21494006988397,32.73529815673828,200800,0.0,0
2007-01-25,32.82991077246447,32.848833343915565,31.599972501035044,31.76080894470215,132300,0.0,0
2007-01-26,31.931111571507785,32.27171067239509,31.458058066744705,32.04464340209961,76400,0.0,0
2007-01-29,32.04463739046735,32.05410047988994,31.42020702568883,31.666196823120117,69000,0.0,0
2007-01-30,31.66620255292819,31.855421066284183,31.50536248564144,31.85542106628418,48400,0.0,0
2007-01-31,31.7891845703125,31.950024590573083,31.486430706527486,31.7891845703125,38100,0.0,0
2007-02-01,31.88380406439946,32.65014836309889,31.77027224405723,32.631229400634766,53100,0.0,0
2007-02-02,32.65961406032195,33.0664403588918,32.300092389911235,32.96236801147461,141300,0.0,0
2007-02-05,32.9907479387465,32.9907479387465,32.32847235989785,32.60284423828125,43000,0.0,0
2007-02-06,32.73529909135895,32.90559863142604,32.432545155486686,32.81098937988281,43600,0.0,0
2007-02-07,32.792062064816974,32.924516441464384,32.65960768816957,32.90559387207031,44100,0.0,0
2007-02-08,32.858289253140676,33.000206719040655,32.70691230709921,32.90559387207031,121400,0.0,0
2007-02-09,32.90559816990723,32.90559816990723,32.29063082527827,32.60284423828125,71800,0.0,0
2007-02-12,32.687990878492826,32.687990878492826,32.17709231435621,32.40415954589844,96300,0.0,0
2007-02-13,32.59338163733177,32.59338163733177,32.214937454465115,32.40415954589844,76800,0.0,0
2007-02-14,32.56499548069998,32.64068575976263,31.978410254408992,32.02571487426758,48400,0.0,0
2007-02-15,32.07302716270043,32.28116823824472,31.694582937709992,31.959491729736328,43500,0.0,0
2007-02-16,31.959494577582298,32.0162622991228,31.69458576195047,31.950035095214844,30500,0.0,0
2007-02-20,31.78918843407292,32.687990655413955,31.78918843407292,32.64068603515625,50700,0.0,0
2007-02-21,32.55553361876032,32.64068337192107,32.33792949604082,32.4798469543457,38200,0.0,0
2007-02-22,32.46092612319847,33.255655992193965,32.101404522933315,32.90559387207031,148100,0.0,0
