Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-03,52.81203573314251,52.81203573314251,51.828775968220405,52.14924240112305,656600,0.0,0
2007-01-04,52.07642741516516,52.78291969715912,51.675837289249294,51.86520767211914,1149900,0.0,0
2007-01-05,51.77052979188544,51.77780920804435,50.91837132956852,51.0786018371582,821400,0.0,0
2007-01-08,51.712256069218235,52.66638183259923,51.15871487088157,51.9671745300293,704100,0.0,0
2007-01-09,51.96717861193835,52.73922458407314,51.66856140776271,51.916194915771484,649600,0.0,0
2007-01-10,51.60299585230177,51.77051684777779,51.100443979483366,51.5301628112793,501700,0.0,0
2007-01-11,51.58115256244077,52.06186069197669,51.47918518165537,51.8360710144043,629100,0.0,0
2007-01-12,51.712255759882034,52.20752829084046,51.3845042489149,51.80693817138672,834000,0.0,0
2007-01-16,51.74869617792403,55.35398649676658,51.71227685882141,55.25930404663086,1960800,0.0,0
2007-01-17,55.244721517750605,55.33212452961159,54.013827719013285,54.407127380371094,1109400,0.0,0
2007-01-18,54.392550582669074,54.392550582669074,53.89727807537985,54.33428192138672,573300,0.0,0
2007-01-19,54.261439237186636,54.74942668595513,53.9919508942168,54.66202926635742,786100,0.0,0
2007-01-22,54.625642339256515,54.9898132881849,54.370723786368195,54.8077278137207,666800,0.0,0
2007-01-23,54.73488387459267,56.359082872721174,54.58921218984143,55.630741119384766,1335000,0.0,0
2007-01-24,55.24471428250885,55.25928422764749,54.80771039405037,55.00436019897461,916100,0.0,0
2007-01-25,55.004347988560745,55.68170581018683,54.75671454423525,55.077186584472656,863800,0.0,0
2007-01-26,55.106328599889956,55.53604748034006,55.106328599889956,55.288414001464844,764600,0.0,0
2007-01-29,55.353956794845864,56.30080301537441,55.346671823572734,55.8055305480957,785200,0.0,0
2007-01-30,55.71814700227201,55.72543197608673,55.179175632927205,55.55791091918945,608600,0.0,0
2007-01-31,55.907505860391325,56.227972403467106,55.81281789080503,56.0458869934082,828300,0.0,0
2007-02-01,56.08231024575462,58.15808295517782,56.03861152244238,58.01241683959961,1758900,0.0,0
2007-02-02,57.174826460536416,57.174826460536416,56.26439928759794,56.956321716308594,1285300,0.0,0
2007-02-05,57.68465414307977,57.72107344684102,56.854345139934644,57.18210220336914,1247600,0.0,0
2007-02-06,57.02917139189609,57.145703203085,56.73054855401083,56.99275207519531,1115500,0.0,0
