Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-03,34.298570563795096,35.54276632070522,34.298570563795096,35.1967887878418,885300,0.0,0
2007-01-04,34.824197760499736,35.729068415280224,34.824197760499736,35.655879974365234,578300,0.0,0
2007-01-05,35.62262143235871,35.64923587850014,34.897394272611116,35.010501861572266,605300,0.0,0
2007-01-08,34.90403665407285,35.156868744075815,34.65120710216244,34.70443344116211,619200,0.0,0
2007-01-09,34.79759204736644,35.050424214455035,34.59798877359896,34.74436569213867,617500,0.0,0
2007-01-10,34.731062013986396,34.917358083439794,34.43165580372658,34.84416961669922,405700,0.0,0
2007-01-11,34.88409717905883,35.42968079291631,34.75768233031908,34.92401885986328,599000,0.0,0
2007-01-12,34.864129729385816,35.190147832288844,34.60464266993469,35.02381134033203,587300,0.0,0
2007-01-16,35.130251634283944,35.30989527367157,34.8907267817671,35.21674728393555,619000,0.0,0
2007-01-17,35.19679587410097,35.45628034503741,34.97723052909754,35.10364532470703,464800,0.0,0
2007-01-18,35.19012819361627,35.462919786663996,34.857455395358464,35.25666427612305,433600,0.0,0
2007-01-19,35.52946984802676,35.622617862092746,35.33651893997977,35.615962982177734,581900,0.0,0
2007-01-22,35.48289242809919,35.70910756159082,35.27663431815398,35.449623107910156,431500,0.0,0
2007-01-23,35.47625627152067,35.808929344237924,35.296612507682056,35.75570297241211,532400,0.0,0
2007-01-24,35.84218718721587,36.26135586475908,35.80226805284551,36.254703521728516,796100,0.0,0
2007-01-25,36.25469488150386,36.25469488150386,35.429664947193324,35.50285339355469,390700,0.0,0
2007-01-26,35.502848194478574,35.56938175155863,34.930650466457045,35.2100944519043,540000,0.0,0
2007-01-29,35.33653641384989,36.02849705778945,35.0371301219439,35.94200134277344,741100,0.0,0
2007-01-30,35.94865192370928,35.995225951487456,35.66920775704023,35.93534469604492,368300,0.0,0
2007-01-31,35.7623287495417,36.42767440069596,35.635913989535595,36.2879524230957,500400,0.0,0
2007-02-01,36.274655206226754,37.00653460903472,36.18150719547952,36.88677215576172,967800,0.0,0
2007-02-02,36.40772735117999,36.767012197285055,35.44297531794851,35.76899337768555,1169700,0.0,0
2007-02-05,35.76899371158409,35.775648591775685,35.13026227022028,35.42966842651367,640800,0.0,0
2007-02-06,35.42965888496556,35.582688092949255,35.13025280930511,35.489540100097656,494600,0.0,0
2007-02-07,35.54944432932147,35.742395318337145,35.2699976317653,35.36980056762695,417800,0.0,0
2007-02-08,35.38974948784393,35.42967115779166,35.050424176614875,35.15687942504883,474400,0.0,0
