Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-03,8.999762760567757,9.014080502538896,8.713406360628142,8.850448608398438,706400,0.0,0.0
2007-01-04,8.860674186636448,8.928172772198959,8.739995535690573,8.897491455078125,390400,0.0,0.0
2007-01-05,8.848403126616658,8.940446314602436,8.827949431623574,8.860675811767578,375600,0.0,0.0
2007-01-08,8.827946878676913,8.840219560278706,8.731812823441755,8.819765090942383,389200,0.0,0.0
2007-01-09,8.817717626085832,8.829989524078039,8.739992224350473,8.784991264343262,716800,0.0,0.0
2007-01-10,8.721587275293475,8.836129979828021,8.682724948165237,8.82999324798584,291600,0.0,0.0
2007-01-11,8.842265876818153,8.962944532191452,8.795221761029692,8.844311714172363,397200,0.0,0.0
2007-01-12,8.836130018908205,8.96294462717131,8.8238573354279,8.952717781066895,354000,0.0,0.0
2007-01-16,8.98340042495567,9.057034982579655,8.840222985418505,8.887267112731934,430400,0.0,0.0
2007-01-17,8.907722371887369,8.97522098829947,8.852496443984377,8.940448760986328,553200,0.0,0.0
2007-01-18,9.163391146174616,9.617470161280032,9.1408916230466,9.466110229492188,2546800,0.0,0.0
2007-01-19,9.476338849152096,9.613380278599687,9.451793486654871,9.601107597351074,731200,0.0,0.0
2007-01-22,9.539749566577466,9.59702054145729,9.357709013345012,9.588839530944824,924000,0.0,0.0
2007-01-23,9.566341287520824,9.644066749817872,9.56225039158323,9.605203628540039,1258800,0.0,0.0
2007-01-24,9.617472659512865,9.633835456783014,9.584746284714242,9.611336708068848,712400,0.0,0.0
2007-01-25,9.609290870748628,9.633835456783014,9.554064966977517,9.611336708068848,628000,0.0,0.0
2007-01-26,9.594973130540376,9.672698563283976,9.54588317821328,9.611336708068848,583200,0.0,0.0
2007-01-29,9.568383783117065,9.64406416730876,9.486568227049796,9.635882377624512,774800,0.0,0.0
2007-01-30,9.662469709710006,9.662469709710006,9.515200663587821,9.65019702911377,614800,0.0,0.0
2007-01-31,9.586790474318393,9.672697688052942,9.451794092956888,9.578609466552734,994000,0.0,0.0
2007-02-01,9.979509019811365,10.621764638651213,9.973372287862935,10.386543273925781,4041600,0.0,0.0
2007-02-02,10.441770784058681,10.554267670456754,10.345637478359185,10.42745304107666,918400,0.0,0.0
2007-02-05,10.441769382623823,10.482677548621336,10.370180677321951,10.449951171875,702400,0.0,0.0
2007-02-06,10.478587348014262,10.564494580324691,10.392680895962254,10.54199504852295,709200,0.0,0.0
2007-02-07,10.519493393249066,10.564492447769007,10.439722909515176,10.484721183776855,930800,0.0,0.0
2007-02-08,10.447903334408402,10.456084341224168,10.37017791772241,10.417222023010254,570000,0.0,0.0
