Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-03,14.705707742516006,14.91464240974133,14.6414213177092,14.82624626159668,1340768,0.0,0.0
2007-01-04,14.806153044899629,15.151696481283288,14.741866637566662,15.063302040100098,1488888,0.0,0.0
2007-01-05,15.007045874875718,15.139639183481222,15.007045874875718,15.067315101623535,1668521,0.0,0.0
2007-01-08,15.248128715237371,15.404828411875181,15.139643403677336,15.31241512298584,1685320,0.0,0.0
2007-01-09,15.187857663565788,15.392771720886229,15.187857663565788,15.39277172088623,1087679,0.0,0.0
2007-01-10,15.388758778558879,15.995470155374996,15.344561550819286,15.802607536315918,2053480,0.0,0.0
2007-01-11,15.7905543589086,15.991451307616176,15.73028510600287,15.802607536315918,1247328,0.0,0.0
2007-01-12,15.790553366738601,15.83073174419484,15.722248105541636,15.8226957321167,1052213,0.0,0.0
2007-01-16,15.670012631804523,15.911089593869125,15.670012631804523,15.830729484558105,1333960,0.0,0.0
2007-01-17,15.613758250187395,15.629830269676845,15.272232043371528,15.549471855163574,2561744,0.0,0.0
2007-01-18,14.962856968662136,15.661981733202724,14.962856968662136,15.61778450012207,2043927,0.0,0.0
2007-01-19,15.549475151622659,15.706174850463867,15.364648571245079,15.706174850463867,2587217,0.0,0.0
2007-01-22,15.7704622808379,15.782517140258582,15.665995808175687,15.702157020568848,992592,0.0,0.0
2007-01-23,15.674031227212497,15.862874976937949,15.657959203882537,15.778497695922852,1015430,0.0,0.0
2007-01-24,15.649928317785692,15.822700100766335,15.629839123510944,15.750377655029297,1222403,0.0,0.0
2007-01-25,15.714208924135548,15.971357892903908,15.710190077439789,15.915105819702148,1594625,0.0,0.0
2007-01-26,15.971363485642017,15.971363485642017,15.766447671623698,15.959308624267578,1165088,0.0,0.0
2007-01-29,16.071808651961565,16.18431282043457,15.971361025940924,16.18431282043457,1158170,0.0,0.0
2007-01-30,16.252625222659823,16.429414199215298,16.19235594739133,16.401288986206055,1132148,0.0,0.0
2007-01-31,16.320926406116186,16.634325885467145,16.288782351946413,16.57405662536621,1276754,0.0,0.0
2007-02-01,16.677625565638635,16.74261474609375,16.539525258458962,16.74261474609375,1398523,0.405282,0.0
2007-02-02,16.689809344640928,16.71824125611423,16.576078296173336,16.69793128967285,1208239,0.0,0.0
2007-02-05,16.856344636075,16.856344636075,16.685749733349716,16.722305297851562,1290150,0.0,0.0
2007-02-06,16.787299211604747,16.831978436508958,16.697939060508347,16.754804611206055,1441125,0.0,0.0
2007-02-07,16.7344882149718,17.01068878173828,16.69386998418639,17.01068878173828,1544227,0.0,0.0
2007-02-08,16.994440685172925,17.104107351172896,16.8035375614466,16.856340408325195,1069672,0.0,0.0
2007-02-09,16.856350309308212,16.856350309308212,16.29176425227866,16.61264419555664,2510138,0.0,0.0
2007-02-12,16.328317302556947,16.45017034057807,16.06024027865292,16.22271156311035,1963004,0.0,0.0
2007-02-13,16.206463378252764,16.450169440967446,15.86121255564439,16.364871978759766,2284169,0.0,0.0
2007-02-14,16.348619367017815,16.38111395182759,16.11709970346607,16.17802619934082,1618452,0.0,0.0
2007-02-15,16.137414112469394,16.19427795624961,15.938387256663002,16.04399299621582,2477857,0.0,0.0
2007-02-16,16.043992092910823,16.056176715524053,15.881520817437396,16.011497497558594,1603080,0.0,0.0
2007-02-20,15.946507808406693,16.271448613241994,15.930260512971806,16.25926399230957,1395009,0.0,0.0
2007-02-21,16.247079125763754,16.308007339747245,15.942446562284445,16.03993034362793,1254685,0.0,0.0
2007-02-22,16.157717631881127,16.190212219503792,15.65405832887908,15.775911331176758,2678571,0.0,0.0
2007-02-23,15.763730411689398,15.763730411689398,15.272255613038096,15.487529754638672,1270715,0.0,0.0
2007-02-26,15.4834648814202,15.572825005671724,15.09759757211294,15.320995330810547,1872419,0.0,0.0
2007-02-27,14.947313201986965,15.028547980333283,14.419282889517076,14.83358383178711,2098827,0.0,0.0
2007-02-28,14.886388048466102,15.18695794661877,14.86607807606444,14.906696319580078,1508323,0.0,0.0
2007-03-01,14.74422275504131,14.96762050772203,14.37866372408418,14.857952117919922,1717711,0.0,0.0
2007-03-02,14.886386692905345,15.012300684406513,14.764533674742104,14.83358383178711,1758557,0.0,0.0
2007-03-05,14.427406801893193,14.622370954012498,14.220256326961707,14.232440948486328,1473296,0.0,0.0
2007-03-06,14.378663419032367,14.947311922648636,14.378663419032367,14.902632713317871,1534455,0.0,0.0
2007-03-07,15.162589065830876,15.162589065830876,14.695485208693384,14.80921459197998,1552133,0.0,0.0
2007-03-08,14.99199594831966,15.288504915642926,14.983872298441767,15.223517417907715,1569701,0.0,0.0
2007-03-09,15.41847473427427,15.678428011826746,15.280374449244068,15.369732856750488,1057374,0.0,0.0
2007-03-12,15.329118481692497,15.564700853600595,15.191018177248539,15.544392585754395,891137,0.0,0.0
2007-03-13,15.450977609936796,15.467224911162658,14.841712320407384,14.947318077087402,956687,0.0,0.0
2007-03-14,14.894509977742228,14.991992049638712,14.468022723281063,14.752346992492676,1361410,0.0,0.0
2007-03-15,14.768603762426896,14.96356973258257,14.687368933947038,14.92701244354248,994239,0.0,0.0
2007-03-16,14.987935838897332,14.987935838897332,14.752353354679025,14.79297161102295,1234701,0.0,0.0
2007-03-19,14.622367096715207,14.959494151223218,14.569564248558338,14.914814949035645,2069401,0.0,0.0
2007-03-20,14.866075765360353,14.935125917960304,14.78078001916696,14.857952117919922,1094486,0.0,0.0
