Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-01-03,11.040427302192203,11.180797296895292,10.8695413320762,11.009912490844727,1162900,0.0,0
2007-01-04,11.022117716944456,11.046530497274786,10.839026520728723,11.009912490844727,790800,0.0,0
2007-01-05,11.009914927776274,11.040429745877892,10.851235312703334,11.016016960144043,1023800,0.0,0
2007-01-08,11.040429745877892,11.107563742580284,10.887853327238414,11.016016960144043,735200,0.0,0
2007-01-09,10.99770981680528,11.199110666322099,10.948885403712287,11.193007469177246,688800,0.0,0
2007-01-10,10.985501827972561,11.064841051207917,10.851235002472091,11.028223037719727,877200,0.0,0
2007-01-11,11.064840641466272,11.199108626060333,11.058738609498922,11.089253425598145,458100,0.0,0
2007-01-12,11.070944251900427,11.138078246710377,10.973295439849041,11.04653263092041,448000,0.0,0
2007-01-16,11.089251424758144,11.138075820146858,10.79630505242587,11.119766235351562,580200,0.0,0
2007-01-17,11.06484118257645,11.26624200525114,11.046532757647816,11.150284767150879,621100,0.0,0
2007-01-18,11.138075278579908,11.168590087689603,11.077044496295168,11.095354080200195,4492900,0.0,0
2007-01-19,11.08925157347874,11.223518371582031,11.083148378465124,11.223518371582031,1305200,0.0,0
2007-01-22,11.199109173736693,11.199109173736693,11.101460360565065,11.150284767150879,647200,0.0,0
2007-01-23,11.150280641882421,11.223516642633188,11.113661477441795,11.162487030029297,686800,0.0,0
2007-01-24,11.119763387423344,11.193000543782048,11.003806205614302,11.138072967529297,762800,0.0,0
2007-01-25,11.138075820146858,11.217415026128986,11.040427029369432,11.119766235351562,529200,0.0,0
2007-01-26,11.15028022084193,11.174691832148643,11.016012284426816,11.168588638305664,510100,0.0,0
2007-01-29,11.144179265985164,11.211313247680664,11.009912466659594,11.211313247680664,663100,0.0,0
2007-01-30,11.241828645224404,11.36999225616455,11.150283042543515,11.36999225616455,506900,0.0,0
2007-01-31,11.43102288362751,11.595805664552122,11.321167696344434,11.504260063171387,1747400,0.0,0
2007-02-01,11.516465718177892,11.620217703533203,11.394404148089738,11.522567749023438,493700,0.0,0
2007-02-02,11.504260794184665,11.522569217184893,11.382199208543891,11.467642784118652,527100,0.0,0
2007-02-05,11.473744249620358,11.492053835782732,11.345580638680211,11.36999225616455,508100,0.0,0
2007-02-06,11.437126078928289,11.504260063171387,11.327270891645213,11.504260063171387,360200,0.0,0
2007-02-07,11.5652887071914,11.66904067993164,11.455433540282291,11.66904067993164,491700,0.0,0
2007-02-08,11.601909323937033,11.693454928979655,11.534775337008533,11.614115715026855,693600,0.0,0
2007-02-09,11.59580534150753,11.656836128749607,11.107561371701813,11.498156547546387,901100,0.0,0
2007-02-12,11.534774158166877,11.534774158166877,11.22962139650074,11.3211669921875,447300,0.0,0
2007-02-13,11.327270576081663,11.54698094452696,11.3028589596241,11.498156547546387,452300,0.0,0
2007-02-14,11.47374413488678,11.723969322942942,11.36999214246846,11.638526916503906,1062600,0.0,0
2007-02-15,11.644627961154413,11.699555544882074,11.546979182097521,11.583597183227539,468900,0.0,0
2007-02-16,11.589704513549805,11.62022049543639,11.449334489068557,11.589704513549805,331200,0.0,0
2007-02-20,11.5408752071079,11.742275945795262,11.528668819535287,11.687348365783691,410000,0.0,0
2007-02-21,11.601905980905778,11.71176114092892,11.55918478846682,11.687348365783691,360200,0.0,0
2007-02-22,11.778892615318664,11.900954149141006,11.59580147865021,11.766687393188477,884800,0.0,0
2007-02-23,11.595802307128906,11.748378653275338,11.443225960982472,11.595802307128906,604900,0.0,0
2007-02-26,11.656838509634612,11.705662916587467,11.327272889653576,11.589704513549805,676000,0.0,0
2007-02-27,11.302857551205912,11.37609355551831,9.008108850930512,10.985498428344727,1200500,0.0,0
2007-02-28,10.94888255638697,11.278446968042921,10.710862585899616,11.040428161621094,856700,0.0,0
2007-03-01,10.814609460617195,11.083144117653552,10.546075967645814,10.863433837890625,729800,0.0,0
2007-03-02,10.790199503082787,10.83292069421801,10.6376231552769,10.643726348876953,573100,0.0,0
2007-03-05,10.381296551932321,10.527769730230292,10.31416257535458,10.320265769958496,1001400,0.0,0
2007-03-06,10.47894762170565,10.906162024582915,10.47894762170565,10.814615249633789,663100,0.0,0
2007-03-07,10.796304151297903,10.918364547549047,10.643727782934992,10.753582954406738,676500,0.0,0
2007-03-08,10.832923317808017,11.241828075521697,10.832923317808017,10.991602897644043,1000400,0.0,0
2007-03-09,11.119766384481398,11.272342767625538,11.070941988437891,11.223518371582031,1085100,0.0,0
2007-03-12,11.11366169748389,11.235723253238884,11.052632083671659,11.180795669555664,536100,0.0,0
2007-03-13,11.119766092135222,11.156385261254178,10.881747313188972,11.034323692321777,612800,0.0,0
2007-03-14,11.016012284426816,11.235722606513223,10.94277628644148,11.168588638305664,912000,0.0,0
2007-03-15,11.174694525612894,11.363890088151885,11.156386103736237,11.284549713134766,560400,0.0,0
2007-03-16,11.290648122470387,11.315060893378273,11.138071796491058,11.2662353515625,950700,0.0,0
2007-03-19,11.363890507695965,11.504260512904914,11.241828925039604,11.260138511657715,1099800,0.0,0
2007-03-20,11.235724128202268,11.266238937484673,11.199106124250308,11.229620933532715,440500,0.0,0
2007-03-21,11.180153161711765,11.49552266920445,11.161601597935842,11.433685302734375,1122500,0.24,0
2007-03-22,11.378031877801563,11.520256996154785,10.91425339490653,11.520256996154785,472800,0.0,0
2007-03-23,11.520254019099117,11.619194488308965,11.384212790540797,11.606826782226562,930900,0.0,0
2007-03-26,11.625380489320378,11.631564344131522,11.384216048934226,11.594462394714355,1003300,0.0,0
2007-03-27,11.526442219574939,11.563545351816353,11.297645468001942,11.446054458618164,949900,0.0,0
2007-03-28,11.40895146578564,11.520257314013795,11.180153555620064,11.3656644821167,1625900,0.0,0
2007-03-29,11.470784419137514,11.520254064211473,11.291457398037927,11.458417892456055,393400,0.0,0
2007-03-30,11.489337045773745,11.749053001403809,11.415131981543949,11.749053001403809,885700,0.0,0
2007-04-02,11.749057047603063,11.77997514700101,11.637750002650632,11.742873191833496,631500,0.0,0
2007-04-03,11.804708004132497,12.12007750313036,11.773789911455104,12.021138191223145,656300,0.0,0
2007-04-04,12.008769367135017,12.089157108300522,11.922197772118391,12.082974433898926,505700,0.0,0
2007-04-05,12.08297107493062,12.157174941616931,12.002582176663056,12.070603370666504,356400,0.0,0
2007-04-09,12.07060501488131,12.076788867855711,11.823256793152053,11.87890911102295,326000,0.0,0
2007-04-10,11.87890751588789,11.959296414310886,11.779968240482049,11.922194480895996,343200,0.0,0
2007-04-11,11.62538208429961,11.946935501897439,11.62538208429961,11.779974937438965,597800,0.0,0
2007-04-12,11.483152863293546,11.755236518411897,11.483152863293546,11.674847602844238,326300,0.0,0
2007-04-13,11.742866972567066,11.749050825061536,11.60682575603651,11.730499267578125,920400,0.0,0
2007-04-16,11.829442209801353,12.00877044929526,11.761422170208517,11.996402740478516,358800,0.0,0
2007-04-17,11.977852024084552,12.188097170882667,11.940748898664651,12.120077133178711,262900,0.0,0
2007-04-18,12.027323090847617,12.027323090847617,11.718137419406288,11.872730255126953,819800,0.0,0
2007-04-19,11.755235597269774,11.841807180067075,11.619194370095537,11.69958209991455,564900,0.0,0
2007-04-20,11.755235024172528,11.854174308102863,11.681029971500125,11.804704666137695,415800,0.0,0
2007-04-23,11.767603295831801,11.965481873215207,11.7614194428574,11.87890911102295,358800,0.0,0
2007-04-24,11.965480266454902,12.002582199869794,11.761417863499203,11.922194480895996,508800,0.0,0
2007-04-25,11.977852619142046,12.070608078400676,11.786156666631268,12.014954566955566,537700,0.0,0
2007-04-26,11.984031713840094,12.076788324836052,11.681030008414728,11.835622787475586,411000,0.0,0
2007-04-27,11.810887441838592,11.841805522954068,11.514069617112922,11.718132019042969,620300,0.0,0
2007-04-30,11.779968056448045,11.779968056448045,11.272903983052473,11.310007095336914,736600,0.0,0
