Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-14,52.399883876194444,53.27537568999988,52.229648636668756,53.22673797607422,10629550,0.0,0
2017-02-15,52.61065044496097,53.39697201868163,52.57011793733618,52.821414947509766,18662050,0.0,0
2017-02-16,52.805198036012165,53.024070957610995,52.25395988912333,52.90247344970703,12938922,0.0,0
2017-02-17,52.85384051162731,53.145670019827776,52.578221413315006,53.00786209106445,9482618,0.0,0
2017-02-21,52.610652018188404,53.32401704398782,52.610652018188404,53.0808219909668,7740633,0.0,0
2017-02-22,53.09703501295137,53.29969431394624,52.76467298153119,52.92679977416992,9096221,0.0,0
2017-02-23,53.11324193118188,53.59152028389472,52.97543077208443,53.38075256347656,7184669,0.0,0
2017-02-24,53.218633945571696,53.63206100463867,53.20242029364325,53.63206100463867,8849626,0.0,0
2017-02-27,53.324009651600036,53.453709124797264,53.14566598928483,53.38075256347656,7476222,0.0,0
2017-02-28,53.3483387540564,53.62395464362869,53.21863601515672,53.396976470947266,8112044,0.0,0
2017-03-01,53.55910364986038,54.15087442573232,53.413187257378226,53.6725959777832,11193374,0.0,0
2017-03-02,53.81040680579266,53.97253361884548,53.50236359244194,53.56721496582031,9062790,0.0,0
2017-03-03,53.56720795035066,54.004953853128406,53.348334998961775,53.97252655029297,8716111,0.0,0
2017-03-06,53.56720961356927,54.13465826373597,53.421293227850825,53.883358001708984,9104500,0.0,0
2017-03-07,53.04029183238719,53.75365688979638,52.845737725821046,53.469932556152344,8728478,0.0,0
2017-03-08,53.469931770228165,53.599634506032494,52.91058831697372,53.34022903442383,8821645,0.0,0
2017-03-09,53.478035908394936,53.52667362020671,53.113246588235256,53.41318130493164,8106280,0.0,0
2017-03-10,53.559111861140316,53.66449575849042,53.09704699502358,53.1781120300293,9247447,0.0,0
2017-03-13,53.26791007684077,53.30873507966148,52.26362545280266,52.377933502197266,14880133,0.448473,0
2017-03-14,52.36161362092185,52.67187976984383,52.296294259876554,52.418766021728516,8271759,0.0,0
2017-03-15,52.582060531561375,53.04745970604423,52.43509116860853,52.82700729370117,9458200,0.0,0
2017-03-16,52.7208612896284,52.900488691979625,52.247295170545804,52.40243148803711,10074634,0.0,0
2017-03-17,52.45958462788502,52.82700639694381,52.16564917114141,52.17381286621094,15142762,0.0,0
2017-03-20,52.369766411478665,52.50040510636499,52.255458369496154,52.345272064208984,13593818,0.0,0
2017-03-21,52.51674388057903,52.753526959698675,51.94520031810958,52.18198013305664,11057134,0.0,0
2017-03-22,52.23913368928261,52.34527804903513,51.643095799781115,51.84721755981445,10007352,0.0,0
2017-03-23,51.7329142705968,52.10849977989438,51.59411185268782,51.66759490966797,9915128,0.0,0
2017-03-24,51.56961392372701,51.87171309091947,51.32466388910296,51.585941314697266,9575052,0.0,0
2017-03-27,51.37365616040678,51.773735996665415,51.283839188673014,51.59410858154297,8400663,0.0,0
2017-03-28,51.6022751871718,51.76557195626331,51.3409977452872,51.716583251953125,10673880,0.0,0
2017-03-29,51.98601876081869,52.345273549866356,51.81455506089242,51.96152114868164,8525794,0.0,0
2017-03-30,51.84722531001601,51.99419469657889,51.70025592345313,51.806400299072266,5577456,0.0,0
2017-03-31,51.65125962296072,51.95336204819528,51.64309592764126,51.879878997802734,7979472,0.0,0
2017-04-03,51.79006534318966,52.01868145408253,51.61860162793377,51.822723388671875,6962493,0.0,0
2017-04-04,51.92070740456324,52.06767351497747,51.74107671821361,51.986026763916016,6650189,0.0,0
2017-04-05,52.00235056913083,52.37793604346275,51.85538446885255,51.90437316894531,8083538,0.0,0
2017-04-06,51.83088772481584,52.23097082008353,51.59410791566807,51.63492965698242,7915125,0.0,0
2017-04-07,51.66759908966987,51.7084241015748,51.39815792810495,51.54512405395508,8091713,0.0,0
2017-04-10,51.659415489613856,51.70840744662358,51.05521399488022,51.0715446472168,7595590,0.0,0
2017-04-11,51.02256720698844,51.243016373376626,50.76945346455124,51.09605026245117,6858950,0.0,0
2017-04-12,50.9245806879941,51.61043225274305,50.85109764096924,51.479793548583984,9965642,0.0,0
2017-04-13,51.26751380817245,51.43897753448549,51.079719425978965,51.12054443359375,6217260,0.0,0
2017-04-17,51.20218986397461,51.308330957261546,50.940912449973936,51.275672912597656,5590242,0.0,0
2017-04-18,50.99806671702359,50.99806671702359,50.6143175412251,50.842933654785156,7749436,0.0,0
2017-04-19,50.834776256522495,51.145042419433594,50.62248750751052,51.145042419433594,10845857,0.0,0
2017-04-20,51.16135833881001,51.234841378066655,50.826594654684065,51.0715446472168,9392490,0.0,0
2017-04-21,50.916425362693204,51.13687780417808,50.516342225332686,50.53267288208008,11002323,0.0,0
2017-04-24,51.03073227617295,51.047062932550595,50.638816108146074,50.736793518066406,9270922,0.0,0
2017-04-25,51.02257180445463,51.38182668242941,50.82661044388459,50.867435455322266,11205006,0.0,0
2017-04-26,51.13686692742659,51.34098866874761,50.97356692303205,51.19401931762695,9284546,0.0,0
2017-04-27,51.25934702931479,51.36549139665385,50.9899058951121,51.09605026245117,6920258,0.0,0
2017-04-28,51.09604319292619,51.15319558454328,50.736785132856,50.89191818237305,9915862,0.0,0
2017-05-01,50.82660252683733,51.030727552230005,50.70413077577419,50.93274688720703,10707521,0.0,0
2017-05-02,51.038886271955434,51.63492410681677,50.87558953173305,51.19401931762695,13647580,0.0,0
2017-05-03,51.030730601376206,51.9860266376111,50.932749930498765,51.953365325927734,11978430,0.0,0
2017-05-04,51.98602394809417,52.16565136054162,51.61860216361464,51.74924087524414,9023280,0.0,0
2017-05-05,51.84722362567037,52.32895351647999,51.790071223544174,52.23097610473633,9795237,0.0,0
2017-05-08,52.181976091982435,52.67187286771239,52.116660003668926,52.26362609863281,11684676,0.0,0
2017-05-09,52.40243828882777,52.47592134546109,51.569617256959184,51.675758361816406,10712970,0.0,0
2017-05-10,51.545117578957665,52.214641814582755,51.51245953203997,52.206478118896484,10094126,0.0,0
2017-05-11,52.86784102798759,53.27608787508138,52.50858615274957,52.606563568115234,19404663,0.0,0
2017-05-12,52.5738973721787,52.80251348205989,51.6594231401366,51.90437316894531,10838521,0.0,0
2017-05-15,51.7818947025502,51.928864057203356,51.716575352056815,51.85538101196289,8710347,0.0,0
2017-05-16,51.79822407576904,52.149315167970485,51.55327733351699,52.0839958190918,8248494,0.0,0
2017-05-17,52.084002905674005,52.084002905674005,51.34099561910637,51.4389762878418,8296911,0.0,0
2017-05-18,51.36549403151363,52.66371759382467,51.36549403151363,52.16565704345703,12528316,0.0,0
2017-05-19,52.28812546415363,52.28812546415363,51.847220608618265,52.07583999633789,9739798,0.0,0
2017-05-22,52.01051926522946,52.6147208696169,51.90437490203601,52.288124084472656,6525372,0.0,0
2017-05-23,52.25546410047643,52.73719393268068,52.25546410047643,52.704532623291016,6009861,0.0,0
2017-05-24,52.884166123889884,53.23525726565044,52.69637174529053,53.01480484008789,7289259,0.0,0
2017-05-25,53.039291094987135,53.16992979124334,52.794344355549775,53.104610443115234,7436503,0.0,0
2017-05-26,53.071956930962905,53.243420653001365,52.92499082422073,53.00663757324219,3862614,0.0,0
2017-05-30,52.84334123346539,53.18626868028373,52.68820816566009,52.97397994995117,5120109,0.0,0
2017-05-31,53.13727225350739,53.47203597651242,53.09644725001056,53.16176986694336,8162138,0.0,0
2017-06-01,53.1454345196647,53.284236907958984,52.95764017299708,53.284236907958984,7923404,0.0,0
2017-06-02,53.447540590505696,53.54552125581589,53.2189244784027,53.45570755004883,6600933,0.0,0
2017-06-05,53.35772069986113,53.39038200590281,52.827002222146774,53.12910461425781,6254988,0.0,0
2017-06-06,53.0719580695697,53.10461938121708,52.63105321153881,52.80251693725586,8218206,0.0,0
2017-06-07,52.745367341612464,52.78619235378172,52.25547372392743,52.30446243286133,7971717,0.0,0
2017-06-08,52.30445816640791,52.45959124149313,51.30017339431696,51.60227584838867,19411056,0.0,0
2017-06-09,51.602279158965615,52.61472769210957,51.5532904508848,52.57390594482422,11266419,0.0,0
2017-06-12,52.57390594482422,52.81068578860579,52.418769595613355,52.57390594482422,9851514,0.0,0
2017-06-13,52.417618889730136,52.50809298369593,51.84187286185315,52.039268493652344,12631544,0.448473,0
2017-06-14,51.833655557645294,52.34360204101933,51.833655557645294,52.12152862548828,10834853,0.0,0
2017-06-15,52.06394286863208,52.17909140912569,51.71849395897795,51.97346878051758,8244406,0.0,0
2017-06-16,52.03105037680106,52.40117380264337,51.562229124426864,51.79252624511719,15617296,0.0,0
2017-06-19,51.89122341205902,52.48342019071898,51.83364749217976,52.376495361328125,8831391,0.0,0
2017-06-20,52.376504641370175,53.429299101077014,52.29425425216203,53.075626373291016,10755624,0.0,0
2017-06-21,53.100283188425536,53.955678402709346,53.100283188425536,53.84052658081055,11679960,0.0,0
2017-06-22,53.88166368190969,54.58901234710605,53.77473884544776,54.3011360168457,14087111,0.0,0
2017-06-23,54.31758916509151,54.60546221997494,54.15309168580411,54.416290283203125,14769988,0.0,0
2017-06-26,54.408063079902995,54.613689038504,54.14486448343289,54.21889114379883,7940067,0.0,0
2017-06-27,54.50676209470132,54.50676209470132,53.906341552734375,53.906341552734375,8511437,0.0,0
2017-06-28,54.087294815937675,54.2024433861736,53.57734832931501,53.59379577636719,7056498,0.0,0
2017-06-29,53.47041361997169,53.52798625038329,52.71371610904979,52.919342041015625,8751114,0.0,0
2017-06-30,53.042720470171716,53.2401194148724,52.639698857806366,52.713722229003906,8762223,0.0,0
