0.029147068401544376,0.9598714454727738,0.0016453343568250635,0.0011077756229000545,0.008215231586092763
0.030946467245787937,0.9482942965818844,0.00030945304208647353,0.005206299745096881,0.015255189266975886
0.03254056119079584,0.9536548209578414,0.0034193906219290755,0.008948401491725313,0.001482105168918844
0.03442077657708986,0.9365670591158305,0.0004298017869398766,0.0008796494099872956,0.027738151158323173
0.035811803224970996,0.9589888525222472,0.0035658322170265305,0.00025347715299814703,0.0014019675512581882
0.0,0.0,0.0,0.0,0.0
0.03921065089081831,0.9531939950729702,0.0011373611280295873,0.004004112145557824,0.00237224808653062
0.040961318166653916,0.9451189409010136,0.0016738155502113764,0.011454517401655123,0.0007832385503241075
0.042783281394217325,0.9311415044679954,0.010524695599980087,0.012023047957942536,0.003505886389294728
0.04420959017490139,0.9524240372869566,0.000907479255241499,0.0015944197476834895,0.0009217291382588627
0.04597615837717254,0.943977913169269,0.003425643627576259,0.0020643772455486344,0.004576271198492976
0.047597922614125786,0.9471821975760357,0.0004871844196561949,0.004486609513036503,0.00023534099890411324
0.04954874338767676,0.9218527627977834,0.006397924103480359,0.018506831705713163,0.0034760920416535323
0.05101717887120758,0.940044921435143,0.002023942015453926,0.001254310457358669,0.005656963485224965
0.052618237133648195,0.9452175188961086,7.263898601294477e-6,0.0018746200469439214,0.00024616012185264065
0.05478638948082166,0.9031727315548984,0.0008827248506861592,0.0025757168547145774,0.03859814978220719
0.056060317171786014,0.9340956683122397,0.00048499979796446865,0.0005280280510270678,0.008865292604090814
0.05781736539045412,0.927461443994871,0.004493624073204607,0.005594472652353778,0.00480476323363918
0.05942039461419489,0.9330660135463765,0.0060241687242508285,0.00041581105185954127,0.0010624832438956547
0.06112172799008133,0.9298352373020321,0.002826970584711491,0.00450831472038536,0.0016863948083819275
0.06279768084347845,0.9287978477567508,0.0017738654314007024,0.00244733811599075,0.0041772266998307385
