contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
BRKB230120P00185000,2022-01-03 15:58:59+00:00,185.0,1.5,0.5,2.2,-0.56999993,-27.536228,5.0,1014,0.31580274047851553,False,REGULAR,USD
BRKB230120P00190000,2022-01-03 14:56:05+00:00,190.0,2.3,0.1,2.84,-0.70000005,-23.333336,10.0,249,0.3201361932373046,False,REGULAR,USD
BRKB230120P00195000,2021-12-30 19:49:29+00:00,195.0,2.36,0.89,3.0,0.0,0.0,1.0,146,0.309577216796875,False,REGULAR,USD
BRKB230120P00200000,2021-12-29 20:01:23+00:00,200.0,3.0,1.09,3.65,0.0,0.0,11.0,1262,0.31055376953124997,False,REGULAR,USD
BRKB230120P00205000,2021-12-13 20:01:28+00:00,205.0,3.6,0.52,4.1,0.0,0.0,15.0,153,0.3054573849487304,False,REGULAR,USD
BRKB230120P00210000,2021-12-23 20:43:38+00:00,210.0,4.4,1.07,5.85,0.0,0.0,1.0,407,0.3237067141723632,False,REGULAR,USD
BRKB230120P00215000,2021-12-20 20:24:31+00:00,215.0,5.75,1.56,5.95,0.0,0.0,1.0,247,0.30963825134277345,False,REGULAR,USD
BRKB230120P00220000,2021-12-31 19:30:04+00:00,220.0,4.31,3.4,4.5,0.0,0.0,2.0,889,0.26892820922851557,False,REGULAR,USD
BRKB230120P00225000,2021-12-30 20:07:47+00:00,225.0,4.9,4.4,6.45,0.0,0.0,13.0,930,0.28659771026611325,False,REGULAR,USD
BRKB230120P00230000,2022-01-03 15:14:34+00:00,230.0,5.25,3.2,5.45,-0.55999994,-9.638553,1.0,782,0.25580578186035163,False,REGULAR,USD
BRKB230120P00235000,2021-12-30 17:35:46+00:00,235.0,6.3,3.5,6.65,0.0,0.0,10.0,1074,0.25888802642822273,False,REGULAR,USD
BRKB230120P00240000,2022-01-03 18:33:16+00:00,240.0,6.65,4.5,6.7,-0.19999981,-2.9197052,41.0,1083,0.24445335632324222,False,REGULAR,USD
BRKB230120P00245000,2022-01-03 18:37:35+00:00,245.0,7.5,5.4,7.5,-0.099999905,-1.3157883,202.0,137,0.23992154129028315,False,REGULAR,USD
BRKB230120P00250000,2022-01-03 20:41:41+00:00,250.0,8.2,7.45,8.1,-0.19999981,-2.3809502,64.0,402,0.23201756759643555,False,REGULAR,USD
BRKB230120P00255000,2022-01-03 20:18:47+00:00,255.0,9.69,8.75,9.3,0.23999977,2.5396802,10.0,373,0.23041541076660155,False,REGULAR,USD
BRKB230120P00260000,2022-01-03 16:02:36+00:00,260.0,10.1,9.75,10.35,-0.5999994,-5.6074715,8.0,1896,0.2258988543701172,False,REGULAR,USD
BRKB230120P00265000,2022-01-03 20:42:02+00:00,265.0,11.4,9.0,11.8,-0.6000004,-5.0000033,10.0,899,0.2244798011779785,False,REGULAR,USD
BRKB230120P00270000,2022-01-03 18:37:35+00:00,270.0,12.9,12.15,12.8,-0.40000057,-3.007523,17.0,1211,0.2173997938537598,False,REGULAR,USD
BRKB230120P00280000,2022-01-03 18:15:09+00:00,280.0,15.8,14.9,17.8,-0.4499998,-2.7692297,49.0,1122,0.22762308029174805,False,REGULAR,USD
BRKB230120P00290000,2022-01-03 19:28:49+00:00,290.0,19.22,18.55,19.4,-0.48000145,-2.4365554,21.0,499,0.20276676147460934,False,REGULAR,USD
BRKB230120P00300000,2022-01-03 20:54:57+00:00,300.0,23.0,22.6,23.45,-0.75,-3.1578948,130.0,307,0.1946796841430664,False,REGULAR,USD
BRKB230120P00310000,2022-01-03 17:37:21+00:00,310.0,27.75,27.2,29.15,-0.29000092,-1.03424,13.0,73,0.19493908096313478,True,REGULAR,USD
BRKB230120P00320000,2022-01-03 17:37:19+00:00,320.0,33.15,32.5,34.95,0.15000153,0.4545501,6.0,98,0.19084976638793943,True,REGULAR,USD
BRKB230120P00330000,2021-12-29 19:33:05+00:00,330.0,40.15,38.9,41.25,0.0,0.0,7.0,59,0.18570760589599605,True,REGULAR,USD
BRKB230120P00340000,2021-11-17 16:58:04+00:00,340.0,61.15,50.0,54.35,0.0,0.0,2.0,68,0.2368240380859375,True,REGULAR,USD
BRKB230120P00350000,2021-12-16 16:51:08+00:00,350.0,56.0,52.95,56.0,0.0,0.0,1.0,24,0.1791158749389648,True,REGULAR,USD
BRKB230120P00360000,2021-11-10 11:57:20+00:00,360.0,76.25,71.7,73.9,0.0,0.0,,11,0.2759624406433105,True,REGULAR,USD
BRKB230120P00370000,2021-11-10 11:57:20+00:00,370.0,83.75,81.35,83.85,0.0,0.0,,1,0.2949899603271484,True,REGULAR,USD
BRKB230120P00380000,2021-11-10 11:57:20+00:00,380.0,91.4,90.5,94.2,0.0,0.0,1.0,15,0.3167182586669921,True,REGULAR,USD
BRKB230120P00390000,2021-11-10 11:57:20+00:00,390.0,130.5,100.7,103.9,0.0,0.0,,0,0.33130551513671874,True,REGULAR,USD
BRKB230120P00400000,2021-11-08 20:52:13+00:00,400.0,110.9,110.45,113.95,0.0,0.0,,0,0.34839518798828123,True,REGULAR,USD
BRKB230120P00410000,2021-11-10 11:57:21+00:00,410.0,132.46,119.8,123.9,0.0,0.0,10.0,0,0.3637453762817383,True,REGULAR,USD
BRKB230120P00420000,2021-11-08 15:41:54+00:00,420.0,129.7,129.75,134.0,0.0,0.0,1.0,1,0.3799042723083496,True,REGULAR,USD
BRKB230120P00430000,2021-11-08 20:53:37+00:00,430.0,140.8,139.6,143.9,0.0,0.0,1.0,0,0.3934234242248535,True,REGULAR,USD
