0.0547940155881796,0.8752793171365781,6.384096502487416e-13,2.288616974884596e-14,0.0699266672745811
0.06346415074749011,0.9365358492525068,9.76765426656727e-16,1.3806189692208548e-15,8.001911087884613e-16
0.07436454707556314,0.9256354529244368,2.5319609836881498e-18,3.716663172545999e-18,2.0703969814690916e-18
0.08526494340363625,0.9147350565963637,1.8088395235598928e-17,2.6896315651099526e-17,1.4761834642292632e-17
0.09616533973179155,0.9038346602682084,2.953449499661719e-18,4.42417485681814e-18,2.406995961153304e-18
0.10706573605978241,0.8929342639402177,3.322346614340404e-20,5.001371357827891e-20,2.70492471350107e-20
0.11796613238785567,0.8820338676121366,2.3145877100390834e-15,3.4962806005857982e-15,1.8832651797333082e-15
0.12886652871592857,0.8711334712840699,4.619581406611724e-16,6.99468971331171e-16,3.7573594837452465e-16
0.13976692504400198,0.860233074955987,3.2820990367221764e-15,4.977871316190296e-15,2.6689955793525935e-15
0.15066732137207486,0.8493326786279205,1.3858650068231616e-15,2.1044670461823583e-15,1.126869963939845e-15
